{\rtf1\ansi\ansicpg1252\cocoartf1561\cocoasubrtf610,,,,,,,,,,,,,,,,,,
{\fonttbl\f0\fswiss\fcharset0 Helvetica;},,,,,,,,,,,,,,,,,,
{\colortbl;\red255\green255\blue255;},,,,,,,,,,,,,,,,,,
{\*\expandedcolortbl;;},,,,,,,,,,,,,,,,,,
\margl1440\margr1440\vieww10800\viewh8400\viewkind0,,,,,,,,,,,,,,,,,,
\pard\tx720\tx1440\tx2160\tx2880\tx3600\tx4320\tx5040\tx5760\tx6480\tx7200\tx7920\tx8640\pardirnatural\partightenfactor0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
\f0\fs24 \cf0 #id,title,formula,class,total_number,atom_type,tool,potential,bandgap[eV],dielectric_total,dielectric_electron,dielectric_ion,atomization_energy[eV/atom],total_energy[eV],cutoff_energy[eV],k-points,author,SMILES\,
333,H32C26N4O10,O10C26N4H32,organic_polymer_crystal,72,4,VASP-5.X,PAW,3.3679,3.72873,2.99801,0.73072,-5.83,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CCOCCOC(=O)NC(=CC=C1(C))C=C1NC(=O)O\
332,H24C28S2N4,C28H24N4S2,organic_polymer_crystal,58,4,VASP-5.X,PAW,2.6078,6.1055,3.60677,2.49874,-6.09,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1CC(C=C2)=CC=C2\
331,H24C28S2N4,C28H24N4S2,organic_polymer_crystal,58,4,VASP-5.X,PAW,2.7958,4.45859,3.67491,0.78368,-6.09,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1CC(C=C2)=CC=C2\
330,H40C28S4N8,C28H40N8S4,organic_polymer_crystal,80,4,VASP-5.X,PAW,2.6107,4.35657,3.42538,0.93119,-5.58,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1NC(=S)NCCCCCC\
329,H40C28S4N8,C28H40N8S4,organic_polymer_crystal,80,4,VASP-5.X,PAW,2.36,4.22054,3.38128,0.83925,-5.59,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1NC(=S)NCCCCCC\
328,H40C28S4N8,C28H40N8S4,organic_polymer_crystal,80,4,VASP-5.X,PAW,2.5418,4.1708,3.54271,0.62809,-5.61,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1NC(=S)NCCCCCC\
327,H40C28S4N8,C28H40N8S4,organic_polymer_crystal,80,4,VASP-5.X,PAW,2.6963,4.35001,3.4877,0.86231,-5.6,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1NC(=S)NCCCCCC\
326,H36C42S4N8,C42H36N8S4,organic_polymer_crystal,90,4,VASP-5.X,PAW,2.2703,4.76399,4.07826,0.68573,-6.09,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2CC(C=C3)=CC=C3\
325,H36C42S4N8,C42H36N8S4,organic_polymer_crystal,90,4,VASP-5.X,PAW,2.1497,4.71236,4.02387,0.68849,-6.09,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2CC(C=C3)=CC=C3\
324,H36C42S4N8,C42H36N8S4,organic_polymer_crystal,90,4,VASP-5.X,PAW,2.5337,4.63123,3.93782,0.69341,-6.09,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2CC(C=C3)=CC=C3\
323,H32C40S4N8O2,C40H32O2N8S4,organic_polymer_crystal,86,5,VASP-5.X,PAW,2.0677,5.94246,4.18904,1.75342,-6.15,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2OC(C=C3)=CC=C3\
322,H32C40S4N8O2,C40H32O2N8S4,organic_polymer_crystal,86,5,VASP-5.X,PAW,2.1746,5.30871,4.43415,0.87456,-6.14,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2OC(C=C3)=CC=C3\
321,H32C40S4N8O2,C40H32O2N8S4,organic_polymer_crystal,86,5,VASP-5.X,PAW,1.8932,5.3578,4.29483,1.06298,-6.14,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2OC(C=C3)=CC=C3\
320,H32C40S4N8O2,C40H32O2N8S4,organic_polymer_crystal,86,5,VASP-5.X,PAW,2.0606,5.96085,4.52994,1.4309,-6.14,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2OC(C=C3)=CC=C3\
319,H32C40S4N8O2,C40H32O2N8S4,organic_polymer_crystal,86,5,VASP-5.X,PAW,2.0548,4.63957,3.81736,0.82221,-6.13,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2OC(C=C3)=CC=C3\
318,H2C2S2N2O4,C2H2N2O4S2,organic_polymer_crystal,12,5,VASP-5.X,PAW,2.4682,4.79061,3.77156,1.01905,-5.2,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NOC(=S)O\
317,H2C2N2O6,C2H2N2O6,organic_polymer_crystal,12,4,VASP-5.X,PAW,3.0252,4.25106,3.05538,1.19567,-5.77,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NOC(=O)O\
316,H10C12N2O4,C12H10N2O4,organic_polymer_crystal,28,4,VASP-5.X,PAW,3.328,4.1333,3.4936,0.6397,-5.98,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NOC(C=C1)=CC=C1O\
315,H2C4S4N2O2,C4H2N2O2S4,organic_polymer_crystal,14,5,VASP-5.X,PAW,1.2905,5.96877,4.65324,1.31553,-5.64,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)OC(=S)\
314,H4C2S2N4O2,C2H4N4O2S2,organic_polymer_crystal,14,5,VASP-5.X,PAW,2.0736,6.07611,4.27336,1.80274,-5.23,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NO\
313,H4C4S4N4,C4H4N4S4,organic_polymer_crystal,16,4,VASP-5.X,PAW,1.1607,6.05446,5.07624,0.97823,-5.69,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(=S)\
312,H12C14S2N4,C14H12N4S2,organic_polymer_crystal,32,4,VASP-5.X,PAW,1.7982,5.6741,4.38715,1.28695,-6.09,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)NC(C=C1)=CC=C1\
311,H2C4S2N2O4,C4H2N2O4S2,organic_polymer_crystal,14,5,VASP-5.X,PAW,0.7422,5.73833,4.55561,1.18273,-5.89,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)C(=O)O\
310,H2C6S4N2O2,C6H2N2O2S4,organic_polymer_crystal,16,5,VASP-5.X,PAW,0.547,11.8689,8.571,3.29789,-5.94,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)C(=O)C(=S)\
309,H10C14S2N2O2,C14H10N2O2S2,organic_polymer_crystal,30,5,VASP-5.X,PAW,1.6331,4.57673,3.94327,0.63345,-6.02,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)C(C=C1)=CC=C1O\
307,H6C10S4N2O2,C10H6N2O2S4,organic_polymer_crystal,24,5,VASP-5.X,PAW,1.5407,5.62895,4.57654,1.05241,-5.82,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)C(=C1)SC(=C1)O\
306,H6C12S6N2,C12N2H6S6,organic_polymer_crystal,26,4,VASP-5.X,PAW,0.8898,6.47875,5.535,0.94375,-5.92,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=S)C(=C1)SC(=C1)C(=S)\
305,H2C4S2N2O4,C4H2N2O4S2,organic_polymer_crystal,14,5,VASP-5.X,PAW,1.2936,5.53598,3.79496,1.74101,-6.1,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)OC(=S)\
304,H10C14N2O4,C14H10N2O4,organic_polymer_crystal,30,4,VASP-5.X,PAW,2.4942,4.73281,3.53527,1.19754,-6.35,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)OC(C=C1)=CC=C1\
303,H6C10S2N2O4,C10H6N2O4S2,organic_polymer_crystal,24,5,VASP-5.X,PAW,2.3611,4.66652,3.73268,0.93384,-6.2,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)OC(=C1)SC(=C1)\
302,H4C2N4O4,C2H4N4O4,organic_polymer_crystal,14,4,VASP-5.X,PAW,3.2514,4.60278,3.51698,1.08579,-5.7,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)NO\
301,H4C4S2N4O2,C4H4N4O2S2,organic_polymer_crystal,16,5,VASP-5.X,PAW,0.8082,5.99641,4.42002,1.57639,-6.02,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)NC(=S)\
300,H1C1N1O1,C1H1N1O1,organic_polymer_crystal,4,4,VASP-5.X,PAW,2.1679,5.46735,3.51116,1.95618,-6.46,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)NC(=O)\
299,H12C14N4O2,O2C14H12N4,organic_polymer_crystal,32,4,VASP-5.X,PAW,2.4553,4.91,3.88786,1.02214,-6.31,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)NC(C=C1)=CC=C1\
298,H8C10S2N4O2,C10H8N4O2S2,organic_polymer_crystal,26,5,VASP-5.X,PAW,2.1387,4.92704,4.02961,0.89743,-6.15,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)NC1=CC=C(S1)\
297,H2C4S2N2O4,C4H2N2O4S2,organic_polymer_crystal,14,5,VASP-5.X,PAW,0.8893,5.7941,4.48328,1.31082,-5.88,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)C(=S)O\
296,H2C6S2N2O4,C6H2N2O4S2,organic_polymer_crystal,16,5,VASP-5.X,PAW,0.2018,6.57639,5.11661,1.45978,-6.35,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)C(=S)C(=O)\
295,H10C16S2N2O2,C16H10N2O2S2,organic_polymer_crystal,32,5,VASP-5.X,PAW,0.8154,6.16936,4.72433,1.44503,-6.26,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)C(=S)C(C=C1)=CC=C1\
294,H6C12S4N2O2,C12H6N2O2S4,organic_polymer_crystal,26,5,VASP-5.X,PAW,0.4461,8.73159,6.62886,2.10274,-6.16,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)C(=S)C1=CC=C(S1)\
293,H10C14N2O4,C14H10N2O4,organic_polymer_crystal,30,4,VASP-5.X,PAW,2.5815,4.36696,3.65882,0.70814,-6.24,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)C(C=C1)=CC=C1O\
292,H10C16S2N2O2,C16H10N2O2S2,organic_polymer_crystal,32,5,VASP-5.X,PAW,1.37,5.10235,3.88467,1.21768,-6.28,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)C(C=C1)=CC=C1C(=S)\
291,H18C26N2O2,C26H18N2O2,organic_polymer_crystal,48,4,VASP-5.X,PAW,1.8985,4.88536,4.32987,0.55549,-6.4,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2\
290,H14C22S2N2O2,C22H14N2O2S2,organic_polymer_crystal,42,5,VASP-5.X,PAW,1.2266,5.48908,4.539,0.95008,-6.31,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)C(C=C1)=CC=C1C2=CC=C(S2)\
289,H6C10S2N2O4,C10H6N2O4S2,organic_polymer_crystal,24,5,VASP-5.X,PAW,2.049,4.91327,3.87484,1.03843,-6.08,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)C1=CC=C(S1)O\
288,H6C12S4N2O2,C12H6N2O2S4,organic_polymer_crystal,26,5,VASP-5.X,PAW,0.8762,6.12172,4.97712,1.1446,-6.14,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)C1=CC=C(S1)C(=S)\
287,H6C12S2N2O4,C12H6N2O4S2,organic_polymer_crystal,26,5,VASP-5.X,PAW,1.7339,5.37828,4.13721,1.24107,-6.4,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)C1=CC=C(S1)C(=O)\
286,H14C22S2N2O2,C22H14N2O2S2,organic_polymer_crystal,42,5,VASP-5.X,PAW,1.2645,5.97162,5.07764,0.89398,-6.33,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(=O)C1=CC=C(S1)C(C=C2)=CC=C2\
285,H10C14S2N2O2,C14H10N2O2S2,organic_polymer_crystal,30,5,VASP-5.X,PAW,2.2438,4.49444,3.80795,0.68648,-6.14,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1OC(=S)\
284,H18C24N2O2,C24H18N2O2,organic_polymer_crystal,46,4,VASP-5.X,PAW,2.2613,4.36732,3.72394,0.64338,-6.26,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1OC(C=C2)=CC=C2\
283,H14C20S2N2O2,C20H14N2O2S2,organic_polymer_crystal,40,5,VASP-5.X,PAW,2.4013,4.14715,3.63804,0.50911,-6.14,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1OC2=CC=C(S2)\
282,H12C12N4O2,C12H12N4O2,organic_polymer_crystal,30,4,VASP-5.X,PAW,2.554,4.21051,3.55557,0.65494,-5.91,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1NO\
281,H20C24N4,C24H20N4,organic_polymer_crystal,48,3,VASP-5.X,PAW,1.5165,5.46995,4.51131,0.95864,-6.21,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1NC(C=C2)=CC=C2\
280,H16C20S2N4,C20H16N4S2,organic_polymer_crystal,42,4,VASP-5.X,PAW,1.9177,4.99262,3.95605,1.03657,-6.11,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1NC2=CC=C(S2)\
278,H18C26S2N2,C26H18N2S2,organic_polymer_crystal,48,4,VASP-5.X,PAW,1.1173,6.73151,5.40044,1.33107,-6.23,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2\
277,H10C14N2O4,C14H10N2O4,organic_polymer_crystal,30,4,VASP-5.X,PAW,2.708,4.75704,3.6054,1.15164,-6.22,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1C(=O)O\
276,H10C16S2N2O2,C16H10N2O2S2,organic_polymer_crystal,32,5,VASP-5.X,PAW,0.8678,6.2082,4.91042,1.29779,-6.27,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1C(=O)C(=S)\
275,H18C26N2O2,C26H18O2N2,organic_polymer_crystal,48,4,VASP-5.X,PAW,1.2919,13.609,8.99793,4.61107,-6.34,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1C(=O)C(C=C2)=CC=C2\
274,H14C22S2N2O2,C22H14N2O2S2,organic_polymer_crystal,42,5,VASP-5.X,PAW,1.5553,6.09826,4.77891,1.31936,-6.29,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1C(=O)C2=CC=C(S2)\
273,H18C24N2O2,C24H18N2O2,organic_polymer_crystal,46,4,VASP-5.X,PAW,2.5092,4.41276,3.93697,0.47579,-6.21,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1C(C=C2)=CC=C2O\
272,H18C26S2N2,C26H18N2S2,organic_polymer_crystal,48,4,VASP-5.X,PAW,1.4911,4.83035,4.41129,0.41906,-6.25,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)\
271,H22C26N2,C26H22N2,organic_polymer_crystal,50,3,VASP-5.X,PAW,2.6697,4.28937,3.80246,0.48691,-6.15,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1C(C=C2)=CC=C2C\
270,H26C36N2,C36H26N2,organic_polymer_crystal,64,3,VASP-5.X,PAW,2.132,4.29478,4.00301,0.29177,-6.31,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3\
269,H22C32S2N2,C32H22N2S2,organic_polymer_crystal,58,4,VASP-5.X,PAW,1.2383,5.98065,5.47201,0.50864,-6.26,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1C(C=C2)=CC=C2C3=CC=C(S3)\
268,H14C22S4N2,C22H14N2S4,organic_polymer_crystal,42,4,VASP-5.X,PAW,0.9077,6.84478,6.15263,0.69215,-6.18,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1C2=CC=C(S2)C(=S)\
267,H22C32S2N2,C32H22N2S2,organic_polymer_crystal,58,4,VASP-5.X,PAW,1.2205,5.9126,5.4995,0.4131,-6.26,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1C2=CC=C(S2)C(C=C3)=CC=C3\
266,H18C28S4N2,C28H18N2S4,organic_polymer_crystal,52,4,VASP-5.X,PAW,1.8241,4.77416,4.40245,0.37171,-6.18,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC(C=C1)=CC=C1C2=CC=C(S2)C3=CC=C(S3)\
265,H6C10S4N2O2,C10H6N2O2S4,organic_polymer_crystal,24,5,VASP-5.X,PAW,1.7146,5.04074,4.16196,0.87878,-5.92,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)OC(=S)\
264,H10C16S4N2O2,C16H10N2O2S4,organic_polymer_crystal,34,5,VASP-5.X,PAW,2.8471,4.13393,3.61042,0.52351,-5.99,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)OC2=CC=C(S2)\
263,H8C10S4N4,C10H8N4S4,organic_polymer_crystal,26,4,VASP-5.X,PAW,1.3163,5.72077,4.79713,0.92364,-5.89,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)NC(=S)\
262,H12C16S4N4,C16H12N4S4,organic_polymer_crystal,36,4,VASP-5.X,PAW,2.4049,4.34348,3.79418,0.5493,-5.96,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)NC2=CC=C(S2)\
260,H14C22S4N2,C22H14N2S4,organic_polymer_crystal,42,4,VASP-5.X,PAW,1.1219,6.47957,5.28946,1.19011,-6.15,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)C(=S)C(C=C2)=CC=C2\
259,H10C18S6N2,C18H10N2S6,organic_polymer_crystal,36,4,VASP-5.X,PAW,1.2432,6.46072,5.253,1.20773,-6,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)C(=S)C2=CC=C(S2)\
258,H6C10S2N2O4,C10H6N2O4S2,organic_polymer_crystal,24,5,VASP-5.X,PAW,1.9805,5.63687,4.38297,1.2539,-6.14,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)C(=O)O\
257,H6C12S4N2O2,C12H6N2O2S4,organic_polymer_crystal,26,5,VASP-5.X,PAW,0.6611,7.93369,6.30726,1.62643,-6.15,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)C(=O)C(=S)\
256,H10C18S4N2O2,C18H10N2O2S4,organic_polymer_crystal,36,5,VASP-5.X,PAW,1.0281,8.60786,6.28199,2.32587,-6.18,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)C(=O)C2=CC=C(S2)\
255,H14C22S4N2,C22H14N2S4,organic_polymer_crystal,42,4,VASP-5.X,PAW,1.5164,5.46611,4.84973,0.61638,-6.15,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)C(C=C2)=CC=C2C(=S)\
254,H18C28S4N2,C28H18N2S4,organic_polymer_crystal,52,4,VASP-5.X,PAW,1.0418,7.37726,6.16468,1.21259,-6.18,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)C(C=C2)=CC=C2C3=CC=C(S3)\
252,H10C18S6N2,C18H10N2S6,organic_polymer_crystal,36,4,VASP-5.X,PAW,1.317,8.92514,7.61059,1.31455,-6.05,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)C2=CC=C(S2)C(=S)\
251,H10C18S4N2O2,C18H10N2O2S4,organic_polymer_crystal,36,5,VASP-5.X,PAW,1.2848,6.92492,5.72717,1.19775,-6.22,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)C2=CC=C(S2)C(=O)\
250,H14C18S4N2,C18H14N2S4,organic_polymer_crystal,38,4,VASP-5.X,PAW,2.0352,4.51161,3.97579,0.53582,-5.92,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)C2=CC=C(S2)C\
249,H14C24S6N2,C24H14N2S6,organic_polymer_crystal,46,4,VASP-5.X,PAW,0.9293,7.31103,6.50732,0.80371,-6.09,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),NC1=CC=C(S1)C2=CC=C(S2)C3=CC=C(S3)\
248,C4S2O6,C4O6S2,organic_polymer_crystal,12,3,VASP-5.X,PAW,2.5418,4.24864,3.02646,1.22218,-6.2,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)OC(=S)O\
247,C4O8,C4O8,organic_polymer_crystal,12,2,VASP-5.X,PAW,3.8659,4.64031,2.68517,1.95515,-6.76,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)OC(=O)O\
246,H8C14O6,C14H8O6,organic_polymer_crystal,28,3,VASP-5.X,PAW,3.2806,4.01851,3.19584,0.82267,-6.41,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)OC(C=C1)=CC=C1O\
245,H8C16S2O4,C16H8O4S2,organic_polymer_crystal,30,4,VASP-5.X,PAW,1.1879,5.67394,4.03947,1.63447,-6.32,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)OC(C=C1)=CC=C1C(=S)\
244,H4C10S2O6,C10H4O6S2,organic_polymer_crystal,22,4,VASP-5.X,PAW,2.5377,4.27012,3.50489,0.76523,-6.26,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)OC1=CC=C(S1)O\
243,H4C12S4O4,C12H4O4S4,organic_polymer_crystal,24,4,VASP-5.X,PAW,1.1118,5.54084,4.39333,1.14751,-6.21,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(=O)OC1=CC=C(S1)C(=S)\
